Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
375,12/8/2012,Tamil Nadu,Coimbatore,"Poniarajapuram, On the top of DEL, Coimbatore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8,30,61,NA
375,12/12/2012,Tamil Nadu,Coimbatore,"Poniarajapuram, On the top of DEL, Coimbatore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",NA,23,80,NA
375,15/12/2012,Tamil Nadu,Coimbatore,"Poniarajapuram, On the top of DEL, Coimbatore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",NA,30,144,NA
375,19/12/2012,Tamil Nadu,Coimbatore,"Poniarajapuram, On the top of DEL, Coimbatore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",4,19,74,NA
375,22/12/2012,Tamil Nadu,Coimbatore,"Poniarajapuram, On the top of DEL, Coimbatore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",NA,NA,109,NA
375,26/12/2012,Tamil Nadu,Coimbatore,"Poniarajapuram, On the top of DEL, Coimbatore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",5,25,82,NA
375,29/12/2012,Tamil Nadu,Coimbatore,"Poniarajapuram, On the top of DEL, Coimbatore",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,27,31,NA
306,1/2/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,26,42,NA
306,1/5/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,22,43,NA
306,1/9/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,25,56,NA
306,1/12/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,24,38,NA
306,19/01/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,19,55,NA
306,23/01/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,19,41,NA
306,30/01/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,24,55,NA
306,2/2/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8,22,42,NA
306,2/6/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,21,40,NA
306,2/9/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,22,40,NA
306,13/02/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,23,40,NA
306,16/02/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,24,42,NA
306,20/02/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8,19,41,NA
306,23/02/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,16,40,NA
306,27/02/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,23,43,NA
306,3/1/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,23,51,NA
306,3/5/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,22,44,NA
306,3/8/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,25,54,NA
306,3/12/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,24,52,NA
306,15/03/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13,25,59,NA
306,19/03/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,24,71,NA
306,22/03/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,23,48,NA
306,26/03/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,21,47,NA
306,29/03/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14,21,53,NA
306,4/2/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,20,53,NA
306,4/9/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,19,63,NA
306,4/12/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8,17,47,NA
306,16/04/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,18,41,NA
306,19/04/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,19,45,NA
306,23/04/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8,21,57,NA
306,26/04/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,20,61,NA
306,30/04/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,23,52,NA
306,5/3/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,23,46,NA
306,5/7/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,24,53,NA
306,5/10/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,26,28,NA
306,14/05/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,21,60,NA
306,17/05/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8,20,51,NA
306,21/05/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8,22,36,NA
306,24/05/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,21,39,NA
306,28/05/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,25,32,NA
306,31/05/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,22,26,NA
306,6/4/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,24,31,NA
306,6/7/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8,21,35,NA
306,6/11/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,23,45,NA
306,14/06/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,22,39,NA
306,18/06/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,21,47,NA
306,21/06/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,22,48,NA
306,25/06/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,19,56,NA
306,28/06/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,23,37,NA
306,7/2/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,19,40,NA
306,7/5/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,19,44,NA
306,7/9/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8,20,41,NA
306,7/12/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",6,21,60,NA
306,16/07/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,22,40,NA
306,19/07/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,22,47,NA
306,23/07/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,23,58,NA
306,26/07/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,20,43,NA
306,30/07/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8,24,41,NA
306,8/6/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",25,20,24,NA
306,13/08/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,21,39,NA
306,16/08/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,22,35,NA
306,23/08/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",24,22,38,NA
306,27/08/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,25,25,NA
306,30/08/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,24,18,NA
306,9/3/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",7,22,20,NA
306,9/6/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12,24,43,NA
306,9/10/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,20,43,NA
306,13/09/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,24,30,NA
306,17/09/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",7,19,43,NA
306,18/09/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9,23,30,NA
306,20/09/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",7,20,40,NA
306,24/09/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",7,19,31,NA
306,25/09/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8,20,58,NA
306,27/09/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",7,19,30,NA
306,10/1/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",7,17,32,NA
306,10/4/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",7,17,32,NA
306,10/8/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",6,16,31,NA
306,10/9/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",6,15,27,NA
306,10/11/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8,20,32,NA
306,15/10/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,22,40,NA
306,16/10/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,22,43,NA
306,18/10/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,23,39,NA
306,22/10/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,23,39,NA
306,25/10/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,23,42,NA
306,11/1/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,23,41,NA
306,11/5/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,23,42,NA
306,11/8/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,22,42,NA
306,11/12/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,22,62,NA
306,15/11/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,21,60,NA
306,19/11/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,21,42,NA
306,22/11/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,21,69,NA
306,26/11/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,20,44,NA
306,29/11/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15,20,43,NA
306,12/3/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8,22,53,NA
306,12/6/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,23,56,NA
306,12/10/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,21,53,NA
306,13/12/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,21,51,NA
306,17/12/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,21,49,NA
306,20/12/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,21,52,NA
306,24/12/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,20,49,NA
306,27/12/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10,20,70,NA
306,31/12/2012,Tamil Nadu,Madurai,"Highway (Project -I) Building, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11,20,51,NA
307,1/4/2012,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,9,24,37,NA
307,1/7/2012,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,9,22,54,NA
307,1/11/2012,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,9,22,40,NA
307,14/01/2012,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,10,20,47,NA
307,18/01/2012,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,10,22,52,NA
307,21/01/2012,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,10,20,33,NA
307,25/01/2012,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,10,20,47,NA
307,28/01/2012,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,10,26,59,NA
307,2/1/2012,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,9,19,35,NA
307,2/4/2012,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,11,23,40,NA
307,2/8/2012,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,8,19,45,NA
307,2/11/2012,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,10,24,43,NA
307,15/02/2012,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,9,27,50,NA
307,18/02/2012,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,9,20,58,NA
307,22/02/2012,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,9,20,42,NA
307,25/02/2012,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,11,25,43,NA
307,29/02/2012,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,9,19,38,NA
307,3/3/2012,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,9,22,43,NA
307,3/7/2012,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,10,24,45,NA
307,3/10/2012,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,12,25,43,NA
307,14/03/2012,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,9,21,52,NA
307,17/03/2012,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,9,22,47,NA
307,21/03/2012,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,8,21,48,NA
307,24/03/2012,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,10,24,52,NA
307,28/03/2012,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,8,22,47,NA
307,31/03/2012,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,8,22,42,NA
307,4/4/2012,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,9,21,48,NA
307,4/7/2012,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,9,24,45,NA
307,4/11/2012,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,8,18,55,NA
307,18/04/2012,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,9,23,65,NA
307,21/04/2012,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,9,20,52,NA
307,25/04/2012,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,9,23,42,NA
307,28/04/2012,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,11,22,53,NA
307,5/2/2012,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,7,20,49,NA
307,5/5/2012,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,11,20,51,NA
307,5/9/2012,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,8,20,34,NA
307,5/12/2012,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,10,23,32,NA
307,16/05/2012,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,9,22,46,NA
307,19/05/2012,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,8,19,48,NA
307,23/05/2012,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,8,22,49,NA
307,26/05/2012,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,9,22,31,NA
307,30/05/2012,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,11,20,35,NA
307,6/2/2012,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,10,23,38,NA
307,6/6/2012,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,9,21,37,NA
307,6/9/2012,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,9,22,50,NA
307,13/06/2012,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,13,25,53,NA
307,16/06/2012,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,9,22,60,NA
307,20/06/2012,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,9,62,55,NA
307,23/06/2012,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,9,21,56,NA
307,27/06/2012,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,8,19,48,NA
307,30/06/2012,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,11,22,46,NA
307,7/4/2012,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,11,21,40,NA
307,7/7/2012,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,8,23,47,NA
307,7/11/2012,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,9,21,48,NA
307,14/07/2012,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,8,19,38,NA
